,F10A3,F10A5,F10B3,F10B5,F10C1,F10C3,F10C4,F10D1,F10D5,F10E3,F10E5,F10F1,F10F3,F10F5,F10G2,F11A3,F11A6,F11B1,F11B2,F11B5,F11C2,F11D1,F11D2,F11D4,F11G3,F11G4,F12B1,F12B2,F12B3,F12C6,F12D4,F12E1,F12E4,F12E5,F12E6,F12F1,F12F5,F12G1,F15A3,F15A5,F15A6,F15B5,F15C5,F15C6,F15C8,F15D1,F15D2,F15E1,F15E2,F15E4,F15E5,F15E7,F15F1,F15F3,F15F5,F15F6,F15F8,F15H1,F15H5,F16A2,F16A4,F16A5,F16B1,F16B2,F16B3,F16B6,F16C1,F16D6,F16F4,F16G3,F16G4,F16G6,F17A7,F17B1,F17B7,F17C1,F17C2,F17C7,F17D6,F17E6,F17E7,F17F3,F17F5,F17G3,F17G5,F18B2,F18B4,F18C4,F18D2,F18E1,F18E2,F18F2,F3F1,F5A2,F5A4,F5B1,F5B2,F5B3,F5B4,F5C1,F5C2,F5D1,F5E2,F5E4,F5F2,F5G2,F6A4,F6B2,F6B4,F6C2,F6C4,F6D2,F6E2,F6E4,F6F2,F6F4,F6G2,F6G3,F7A3,F7A6,F7B1,F7B2,F7B4,F7B5,F7B6,F7C1,F7C2,F7C6,F7D2,F7D3,F7D4,F7D6,F7E2,F7E6,F7F2,F7F3,F7F6,F7G2,F7G5,F8A1,F8A2,F8B2,F8B4,F8B5,F8C5,F8D3,F8D4,F8E6,F8G1,F8G2,F9A2,F9A3,F9A4,F9A5,F9B4,F9B6,F9C5,F9D3,F9D6,F9F2,F9F3,F9G3
F17C2,0.4285714285714286,1.0,1.0,0.1428571428571429,1.0,0.0,0.7142857142857143,0.5714285714285714,1.0,0.0,0.0,0.2857142857142857,1.0,1.0,0.7142857142857143,0.2857142857142857,0.8571428571428572,0.8571428571428572,1.0,1.0,0.2857142857142857,0.7142857142857143,1.0,0.7142857142857143,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7142857142857143,1.0,1.0,0.0,1.0,0.0,0.75,0.7142857142857143,1.0,0.7142857142857143,0.8,0.7142857142857143,0.2857142857142857,0.5714285714285714,1.0,0.6666666666666667,1.0,1.0,0.4285714285714286,1.0,1.0,1.0,0.0,1.0,0.8571428571428572,0.8571428571428572,0.75,1.0,0.2857142857142857,0.8333333333333334,0.4285714285714286,1.0,0.8571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.8571428571428572,0.7142857142857143,0.0,1.0,0.7142857142857143,1.0,1.0,0.0,0.8571428571428572,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428572,0.7142857142857143,0.1428571428571429,0.2857142857142857,0.7142857142857143,0.8571428571428572,0.8571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.8571428571428572,0.5714285714285714,1.0,0.5714285714285714,1.0,1.0,1.0,0.75,0.0,0.1428571428571429,1.0,0.8571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.8,1.0,1.0,0.4285714285714286,1.0,1.0,1.0,1.0,1.0,0.75,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,1.0,0.8571428571428572,0.8333333333333334,1.0,0.0,1.0,0.0,0.7142857142857143,1.0,0.4285714285714286,1.0,1.0,1.0,0.5714285714285714,0.2857142857142857,0.8571428571428572
F17C7,0.23076923076923073,1.0,1.0,0.0,0.0,0.3846153846153846,0.30000000000000004,0.23076923076923073,1.0,1.0,0.3076923076923077,0.07692307692307687,0.8571428571428572,0.75,0.9230769230769231,0.07692307692307687,0.8571428571428572,1.0,0.6153846153846154,0.8,0.3076923076923077,0.23076923076923073,1.0,0.7692307692307692,0.6153846153846154,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,0.07692307692307687,0.8571428571428572,0.7777777777777778,0.7,1.0,0.15384615384615385,0.9230769230769231,1.0,1.0,1.0,1.0,0.6153846153846154,1.0,0.6923076923076923,0.3076923076923077,0.6923076923076923,0.6923076923076923,0.0,0.6,1.0,0.6923076923076923,1.0,1.0,0.8461538461538461,1.0,1.0,0.5555555555555556,0.5,1.0,0.6666666666666667,0.07692307692307687,1.0,0.8461538461538461,0.8571428571428572,0.6923076923076923,1.0,1.0,0.0,1.0,0.6,0.6923076923076923,0.8461538461538461,0.7692307692307692,0.8571428571428572,0.6923076923076923,0.7142857142857143,1.0,1.0,1.0,1.0,0.6,0.3846153846153846,0.0,0.5384615384615384,0.6923076923076923,0.8461538461538461,1.0,1.0,1.0,0.6,0.8333333333333334,0.0,1.0,0.7777777777777778,0.46153846153846156,0.6923076923076923,1.0,1.0,0.8571428571428572,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,0.15384615384615385,1.0,0.5,1.0,0.9230769230769231,1.0,1.0,0.6923076923076923,0.8461538461538461,1.0,1.0,1.0,0.5,0.0,0.07692307692307687,1.0,0.8888888888888888,1.0,0.4545454545454546,0.0,1.0,1.0,1.0,0.5,0.5384615384615384,1.0,1.0,1.0,1.0,0.3076923076923077,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.23076923076923073,0.5384615384615384,0.8461538461538461,1.0,0.5714285714285714,0.5,0.75,0.0,0.75,0.0,0.5,1.0,0.6923076923076923,0.8461538461538461,1.0,0.7777777777777778,0.6923076923076923,0.5384615384615384,0.6923076923076923
F17D6,0.7142857142857143,1.0,1.0,0.2857142857142857,1.0,0.0,0.8571428571428572,0.4285714285714286,1.0,1.0,0.2857142857142857,0.8571428571428572,1.0,1.0,0.1428571428571429,0.5714285714285714,0.7142857142857143,0.5714285714285714,1.0,1.0,0.0,1.0,1.0,0.1428571428571429,0.8571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.8571428571428572,0.4285714285714286,1.0,1.0,0.0,0.4285714285714286,1.0,0.75,1.0,1.0,0.8571428571428572,1.0,1.0,0.8571428571428572,0.7142857142857143,1.0,1.0,1.0,0.4285714285714286,0.7142857142857143,1.0,1.0,0.1428571428571429,1.0,1.0,1.0,1.0,0.5,1.0,0.7142857142857143,1.0,0.8571428571428572,1.0,0.7142857142857143,1.0,0.7142857142857143,1.0,1.0,0.8571428571428572,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428572,0.7142857142857143,1.0,1.0,1.0,0.0,1.0,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.2857142857142857,0.7142857142857143,1.0,1.0,1.0,1.0,0.5,0.2857142857142857,1.0,0.8571428571428572,0.1428571428571429,1.0,0.7142857142857143,1.0,1.0,1.0,0.6666666666666667,1.0,0.7142857142857143,1.0,1.0,0.1428571428571429,0.0,1.0,1.0,1.0,0.4285714285714286,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,0.4285714285714286,0.1428571428571429,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.1428571428571429,1.0,1.0,0.75,0.5714285714285714,1.0,1.0,1.0,0.5714285714285714,0.4285714285714286,0.8571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428572,0.8571428571428572,1.0,1.0,0.1428571428571429,0.7142857142857143,0.7142857142857143
F17E6,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5
F17E7,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
F17F3,0.5,1.0,0.0,0.09999999999999998,1.0,0.19999999999999996,0.8,0.6,1.0,1.0,0.0,0.19999999999999996,1.0,1.0,0.5,0.30000000000000004,0.8571428571428572,0.9,1.0,1.0,0.30000000000000004,0.7,0.6,0.6,0.6,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,0.30000000000000004,1.0,0.7777777777777778,1.0,1.0,0.30000000000000004,0.9,1.0,1.0,0.8,1.0,0.8,1.0,0.9,0.30000000000000004,0.9,0.7,0.6666666666666667,0.8,1.0,0.4,1.0,1.0,0.7,1.0,1.0,0.8888888888888888,0.9,1.0,1.0,0.19999999999999996,1.0,0.9,0.7142857142857143,0.9,1.0,0.8571428571428572,1.0,1.0,0.7,0.9,0.9,0.9,0.8571428571428572,0.6,0.8571428571428572,0.6,0.8571428571428572,1.0,1.0,1.0,0.8,0.5,0.8,0.8,0.8,1.0,1.0,0.9,0.8,0.6666666666666667,0.30000000000000004,0.7142857142857143,0.7777777777777778,0.19999999999999996,0.30000000000000004,1.0,0.7777777777777778,0.8571428571428572,0.75,0.33333333333333337,1.0,0.7142857142857143,0.8333333333333334,0.8333333333333334,0.09999999999999998,1.0,1.0,0.8,0.9,0.9,0.9,0.9,0.7,1.0,1.0,1.0,0.75,0.4,0.09999999999999998,1.0,0.8888888888888888,1.0,0.9,1.0,1.0,0.8333333333333334,1.0,0.5,0.7,1.0,1.0,1.0,1.0,0.19999999999999996,1.0,1.0,1.0,0.8,1.0,0.5,1.0,0.19999999999999996,0.5,0.5,0.0,0.8571428571428572,0.16666666666666663,0.75,0.0,0.75,0.0,0.7,0.0,0.7,0.8,1.0,1.0,0.7,0.4,0.5
F17F5,0.33333333333333337,1.0,1.0,0.05555555555555558,0.0,0.4444444444444444,0.5,0.5,1.0,1.0,0.2222222222222222,0.2777777777777778,1.0,0.875,0.7777777777777778,0.2222222222222222,0.8571428571428572,1.0,0.6428571428571428,0.8,0.2777777777777778,0.4444444444444444,1.0,0.7777777777777778,0.7222222222222222,1.0,1.0,0.0,0.8888888888888888,0.8888888888888888,1.0,0.2777777777777778,0.8571428571428572,0.7777777777777778,0.8,1.0,0.2222222222222222,0.8666666666666667,0.0,1.0,0.6666666666666667,1.0,0.7647058823529411,0.4,0.5555555555555556,0.33333333333333337,0.5555555555555556,0.6666666666666667,0.33333333333333337,0.6,0.9285714285714286,0.7777777777777778,0.0,1.0,0.8333333333333334,0.0,1.0,0.5555555555555556,0.5,1.0,0.5,0.16666666666666663,1.0,0.5555555555555556,0.8571428571428572,0.6666666666666667,1.0,0.8571428571428572,1.0,1.0,0.8,0.7777777777777778,0.75,0.75,0.5714285714285714,0.4444444444444444,0.7142857142857143,0.3846153846153846,0.8571428571428572,1.0,0.0,0.8,1.0,0.5,0.0,0.7222222222222222,0.8571428571428572,1.0,0.8333333333333334,0.9333333333333333,0.8,1.0,0.16666666666666663,1.0,0.8888888888888888,0.4444444444444444,0.5,1.0,1.0,0.8571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666663,1.0,0.5,1.0,0.7222222222222222,0.8,0.8888888888888888,0.5714285714285714,0.7857142857142857,1.0,1.0,0.5,0.5,0.11111111111111116,0.16666666666666663,1.0,0.8888888888888888,1.0,0.5454545454545454,0.0,1.0,0.8333333333333334,1.0,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,0.16666666666666663,1.0,1.0,1.0,0.8666666666666667,0.6666666666666667,0.75,1.0,0.2777777777777778,0.6111111111111112,0.7777777777777778,1.0,0.7142857142857143,0.6666666666666667,1.0,1.0,0.75,1.0,0.7,1.0,0.7777777777777778,0.7857142857142857,1.0,0.8888888888888888,0.4444444444444444,0.8888888888888888,0.8
F17G3,0.2777777777777778,1.0,1.0,0.05555555555555558,0.0,0.38888888888888884,0.09999999999999998,0.2222222222222222,1.0,1.0,0.2777777777777778,0.16666666666666663,0.7142857142857143,0.625,0.8888888888888888,0.11111111111111116,0.8571428571428572,1.0,0.5714285714285714,0.8,0.2222222222222222,0.2777777777777778,1.0,0.7777777777777778,0.7222222222222222,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,0.16666666666666663,0.8571428571428572,0.6666666666666667,0.6,1.0,0.2222222222222222,0.8,1.0,1.0,0.9444444444444444,1.0,0.6470588235294117,1.0,0.7222222222222222,0.4444444444444444,0.7222222222222222,0.7222222222222222,0.0,0.4,0.9285714285714286,0.7222222222222222,1.0,1.0,0.7777777777777778,1.0,1.0,0.4444444444444444,0.33333333333333337,1.0,0.16666666666666663,0.16666666666666663,0.8333333333333334,0.7222222222222222,0.8571428571428572,0.6666666666666667,1.0,0.8571428571428572,0.0,1.0,0.30000000000000004,0.6666666666666667,0.8125,0.6875,0.7142857142857143,0.6666666666666667,0.7142857142857143,0.0,0.8571428571428572,1.0,1.0,0.5,0.5,1.0,0.5,0.6111111111111112,0.7142857142857143,1.0,1.0,1.0,0.6,0.6666666666666667,0.11111111111111116,1.0,0.7777777777777778,0.5,0.6111111111111112,1.0,0.8888888888888888,0.8571428571428572,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,0.16666666666666663,1.0,0.5,1.0,0.8888888888888888,0.9,1.0,0.6428571428571428,0.7142857142857143,1.0,1.0,1.0,0.5,0.05555555555555558,0.11111111111111116,1.0,0.8888888888888888,1.0,0.18181818181818177,0.0,1.0,0.8333333333333334,1.0,0.0,0.6111111111111112,1.0,1.0,1.0,1.0,0.2777777777777778,1.0,1.0,0.75,1.0,1.0,0.25,1.0,0.33333333333333337,0.6666666666666667,0.8333333333333334,1.0,0.5714285714285714,0.5,0.75,0.0,0.75,0.0,0.30000000000000004,1.0,0.6666666666666667,0.7857142857142857,1.0,0.7777777777777778,0.7777777777777778,0.6666666666666667,0.6
F17G5,0.2142857142857143,1.0,1.0,0.0,0.0,0.3571428571428571,0.6,0.5714285714285714,1.0,1.0,0.0714285714285714,0.2142857142857143,1.0,0.875,0.7857142857142857,0.1428571428571429,1.0,1.0,0.7857142857142857,1.0,0.2142857142857143,0.4285714285714286,1.0,0.7857142857142857,0.6428571428571428,1.0,1.0,0.0,1.0,1.0,1.0,0.1428571428571429,0.8571428571428572,0.7777777777777778,0.9,1.0,0.1428571428571429,0.9285714285714286,0.0,1.0,0.6428571428571428,1.0,0.8571428571428572,0.4,0.5714285714285714,0.2142857142857143,0.5714285714285714,0.6428571428571428,0.6666666666666667,0.8,1.0,0.7142857142857143,0.0,1.0,0.8571428571428572,0.0,1.0,0.6666666666666667,0.6666666666666667,1.0,0.5,0.0714285714285714,1.0,0.5,0.8571428571428572,0.7142857142857143,1.0,1.0,1.0,1.0,0.8,0.8571428571428572,0.7142857142857143,0.8571428571428572,0.5714285714285714,0.3571428571428571,0.7142857142857143,0.5384615384615384,0.8571428571428572,1.0,0.0,0.8,0.0,0.5,1.0,0.8571428571428572,0.9285714285714286,1.0,0.8333333333333334,1.0,1.0,1.0,0.1428571428571429,1.0,0.8888888888888888,0.4285714285714286,0.4285714285714286,1.0,1.0,0.8571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,0.1428571428571429,1.0,0.5,1.0,0.7142857142857143,0.9,0.8571428571428572,0.7857142857142857,0.7857142857142857,1.0,1.0,0.5,0.5,0.0,0.1428571428571429,1.0,0.8888888888888888,1.0,0.7272727272727273,0.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,0.1428571428571429,1.0,1.0,1.0,0.9285714285714286,1.0,0.75,1.0,0.2142857142857143,0.5,0.8571428571428572,1.0,0.7142857142857143,0.6666666666666667,1.0,1.0,0.75,1.0,0.7,1.0,0.7142857142857143,0.8571428571428572,1.0,0.8888888888888888,0.5,0.8571428571428572,0.7857142857142857
F18B2,0.6,1.0,1.0,0.15000000000000002,1.0,0.30000000000000004,0.6,0.15000000000000002,1.0,1.0,0.4,0.44999999999999996,0.5714285714285714,0.5,0.55,0.4,0.4285714285714286,0.4,0.6428571428571428,0.6,0.09999999999999998,0.55,1.0,0.44999999999999996,0.7,1.0,1.0,1.0,0.8888888888888888,0.33333333333333337,1.0,0.5,0.7142857142857143,0.4444444444444444,0.6,1.0,0.30000000000000004,0.4,1.0,0.5,1.0,1.0,0.5882352941176471,1.0,0.7894736842105263,0.9,0.65,0.9,0.6666666666666667,0.4,0.4285714285714286,0.75,1.0,1.0,0.4,1.0,0.75,0.33333333333333337,0.33333333333333337,0.5,0.5,0.6,0.8333333333333334,0.8,1.0,0.631578947368421,1.0,0.1428571428571429,1.0,0.0,0.30000000000000004,0.42105263157894735,0.875,0.625,0.8571428571428572,0.85,1.0,0.6923076923076923,0.2857142857142857,0.0,1.0,0.8,0.7222222222222222,0.6111111111111112,0.8571428571428572,1.0,0.5,0.25,1.0,1.0,0.4,0.16666666666666663,0.25,1.0,0.7777777777777778,0.6,0.85,0.5,0.8888888888888888,0.8571428571428572,1.0,0.6666666666666667,1.0,0.5714285714285714,1.0,1.0,0.30000000000000004,0.0,1.0,1.0,0.8947368421052632,0.4,1.0,0.3571428571428571,0.7142857142857143,1.0,1.0,0.5,0.75,0.25,0.09999999999999998,0.0,1.0,1.0,0.36363636363636365,1.0,0.0,0.0,0.5,0.5,0.6,0.0,0.4,0.0,0.0,0.050000000000000044,0.0,0.0,0.75,0.6666666666666667,0.33333333333333337,1.0,1.0,0.6,0.6,0.65,1.0,1.0,0.6666666666666667,1.0,1.0,0.5,1.0,0.5,1.0,0.7222222222222222,0.4285714285714286,0.5,0.5555555555555556,0.30000000000000004,0.9,0.6666666666666667
F18B4,0.5,1.0,1.0,0.0714285714285714,1.0,0.2142857142857143,0.7,0.4285714285714286,1.0,0.0,0.1428571428571429,0.3571428571428571,1.0,1.0,0.2857142857142857,0.4285714285714286,0.8571428571428572,0.6428571428571428,1.0,0.8,0.0,0.6428571428571428,1.0,0.5714285714285714,0.2857142857142857,1.0,1.0,1.0,1.0,0.8888888888888888,0.0,0.2857142857142857,1.0,0.6666666666666667,1.0,1.0,0.2142857142857143,0.7857142857142857,1.0,0.75,0.7142857142857143,1.0,0.7142857142857143,1.0,0.8571428571428572,0.5714285714285714,0.7857142857142857,0.9285714285714286,1.0,0.8,0.7857142857142857,0.3571428571428571,1.0,1.0,0.7142857142857143,1.0,1.0,0.4444444444444444,0.5833333333333333,0.5,0.6666666666666667,0.4285714285714286,0.5,0.5714285714285714,1.0,0.6428571428571428,0.6666666666666667,0.4285714285714286,1.0,0.0,0.6,0.7857142857142857,0.6428571428571428,0.6428571428571428,0.8571428571428572,0.5714285714285714,0.7142857142857143,0.8461538461538461,0.7142857142857143,1.0,1.0,0.8,0.8571428571428572,0.7142857142857143,0.9285714285714286,0.5,1.0,1.0,0.8333333333333334,0.9285714285714286,1.0,0.6666666666666667,0.1428571428571429,0.8571428571428572,0.8888888888888888,0.4285714285714286,0.7857142857142857,0.625,0.7777777777777778,0.8571428571428572,1.0,1.0,1.0,0.8571428571428572,0.8333333333333334,0.8333333333333334,0.0714285714285714,1.0,0.5,1.0,0.8571428571428572,0.30000000000000004,0.7142857142857143,0.8571428571428572,0.7142857142857143,1.0,1.0,1.0,0.75,0.2142857142857143,0.2857142857142857,1.0,0.6666666666666667,0.0,0.8181818181818181,1.0,1.0,0.5,1.0,0.5,0.8571428571428572,1.0,0.4,1.0,1.0,0.1428571428571429,1.0,1.0,1.0,0.8571428571428572,0.6666666666666667,1.0,0.0,0.5,0.3571428571428571,0.5714285714285714,1.0,0.8571428571428572,0.8333333333333334,0.75,1.0,1.0,1.0,0.7,1.0,0.8571428571428572,0.7142857142857143,1.0,0.8888888888888888,0.5714285714285714,0.7142857142857143,0.7857142857142857
F18C4,0.5,1.0,1.0,0.25,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0.5,0.25,0.75,0.0,0.25,1.0,1.0,0.75,0.5,1.0,1.0,1.0,0.25,1.0,0.75,0.75,0.75,0.25,1.0,0.75,0.25,1.0,0.75,1.0,0.0,0.75,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.5,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.6666666666666667,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.75,0.25,0.0,0.0,0.5,1.0,1.0
F18D2,0.6666666666666667,1.0,1.0,0.16666666666666663,1.0,0.16666666666666663,1.0,1.0,0.0,1.0,0.16666666666666663,0.16666666666666663,1.0,1.0,0.16666666666666663,0.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.33333333333333337,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.16666666666666663,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.8,0.8333333333333334,0.0,0.33333333333333337,0.5,1.0,1.0,1.0,0.16666666666666663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666663,0.6666666666666667,0.33333333333333337,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0,0.16666666666666663,1.0,1.0,0.16666666666666663,1.0,0.8333333333333334,0.0,0.5,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.16666666666666663,1.0,0.8333333333333334,1.0,0.0,1.0,0.75,0.33333333333333337,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666667,1.0,1.0,1.0,0.0,0.5,0.16666666666666663,1.0,0.8333333333333334,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,1.0,1.0,0.6666666666666667,0.33333333333333337,0.8333333333333334
F18E1,0.6666666666666667,1.0,1.0,0.2666666666666667,1.0,0.19999999999999996,1.0,0.9333333333333333,0.0,1.0,0.19999999999999996,0.19999999999999996,1.0,1.0,0.2666666666666667,0.1333333333333333,0.8571428571428572,1.0,1.0,1.0,0.33333333333333337,0.7333333333333334,0.4,0.6,0.6,1.0,1.0,1.0,0.2222222222222222,1.0,1.0,0.19999999999999996,0.7142857142857143,1.0,1.0,1.0,0.5333333333333333,1.0,1.0,1.0,0.2666666666666667,1.0,0.9333333333333333,0.8,0.8,0.2666666666666667,0.5333333333333333,0.4,1.0,0.8,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1333333333333333,0.5,0.4666666666666667,0.4285714285714286,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8571428571428572,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,0.9,0.9333333333333333,1.0,1.0,1.0,0.9285714285714286,1.0,0.16666666666666663,1.0,1.0,1.0,0.4666666666666667,0.7142857142857143,0.6666666666666667,0.1333333333333333,0.4,1.0,0.6666666666666667,0.4285714285714286,0.5,0.6666666666666667,0.0,0.7142857142857143,0.5,0.5,0.06666666666666665,1.0,1.0,0.4,0.4666666666666667,1.0,0.19999999999999996,1.0,0.8571428571428572,0.6666666666666667,0.0,1.0,0.75,0.6,0.1333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4666666666666667,1.0,1.0,1.0,1.0,0.06666666666666665,1.0,1.0,1.0,0.6666666666666667,1.0,1.0,1.0,0.1333333333333333,0.6,0.19999999999999996,1.0,0.7142857142857143,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.8,0.8571428571428572,1.0,1.0,0.6,0.33333333333333337,0.9333333333333333
F18E2,0.4,1.0,1.0,0.19999999999999996,1.0,0.19999999999999996,1.0,0.19999999999999996,1.0,1.0,0.4,0.4,0.4,0.4,0.8,0.4,1.0,0.6,0.19999999999999996,0.8,0.4,0.4,0.8,1.0,0.8,1.0,1.0,1.0,0.8,0.6,1.0,0.19999999999999996,0.8,1.0,0.6,1.0,0.8,0.4,1.0,1.0,1.0,1.0,0.8,1.0,0.6,0.8,0.8,1.0,1.0,0.8,0.8,1.0,1.0,1.0,0.8,1.0,1.0,0.8,0.8,1.0,1.0,0.6,1.0,1.0,1.0,0.4,1.0,0.8,1.0,1.0,1.0,0.4,1.0,0.4,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.8,0.8,0.6,1.0,0.4,1.0,0.5,1.0,1.0,1.0,1.0,0.19999999999999996,1.0,1.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,1.0,0.5,1.0,0.0,0.19999999999999996,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.6,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8,0.6,0.4,0.4,0.8,0.8
