,F10A3,F10A5,F10B3,F10B5,F10C1,F10C3,F10C4,F10D1,F10D5,F10E3,F10E5,F10F1,F10F3,F10F5,F10G2,F11A3,F11A6,F11B1,F11B2,F11B5,F11C2,F11D1,F11D2,F11D4,F11G3,F11G4,F12B1,F12B2,F12B3,F12C6,F12D4,F12E1,F12E4,F12E5,F12E6,F12F1,F12F5,F12G1,F15A3,F15A5,F15A6,F15B5,F15C5,F15C6,F15C8,F15D1,F15D2,F15E1,F15E2,F15E4,F15E5,F15E7,F15F1,F15F3,F15F5,F15F6,F15F8,F15H1,F15H5,F16A2,F16A4,F16A5,F16B1,F16B2,F16B3,F16B6,F16C1,F16D6,F16F4,F16G3,F16G4,F16G6,F17A7,F17B1,F17B7,F17C1,F17C2,F17C7,F17D6,F17E6,F17E7,F17F3,F17F5,F17G3,F17G5,F18B2,F18B4,F18C4,F18D2,F18E1,F18E2,F18F2,F3F1,F5A2,F5A4,F5B1,F5B2,F5B3,F5B4,F5C1,F5C2,F5D1,F5E2,F5E4,F5F2,F5G2,F6A4,F6B2,F6B4,F6C2,F6C4,F6D2,F6E2,F6E4,F6F2,F6F4,F6G2,F6G3,F7A3,F7A6,F7B1,F7B2,F7B4,F7B5,F7B6,F7C1,F7C2,F7C6,F7D2,F7D3,F7D4,F7D6,F7E2,F7E6,F7F2,F7F3,F7F6,F7G2,F7G5,F8A1,F8A2,F8B2,F8B4,F8B5,F8C5,F8D3,F8D4,F8E6,F8G1,F8G2,F9A2,F9A3,F9A4,F9A5,F9B4,F9B6,F9C5,F9D3,F9D6,F9F2,F9F3,F9G3
F10E5,0.775,1.0,1.0,0.864406779661017,1.0,0.7966101694915254,0.8,0.696969696969697,1.0,1.0,0.0,0.8,0.7142857142857143,0.625,0.8,0.7636363636363637,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.4,0.8135593220338984,0.7714285714285715,0.8,0.7391304347826086,0.8333333333333334,0.5,0.0,1.0,0.6666666666666666,0.5555555555555556,1.0,0.8518518518518519,1.0,0.8888888888888888,0.5,0.0,0.8076923076923077,0.6666666666666666,1.0,0.75,0.84,1.0,0.7647058823529411,0.8,0.7894736842105263,0.8974358974358975,0.7,0.7,0.6666666666666666,0.6,0.5714285714285714,0.7777777777777778,1.0,1.0,0.65,1.0,0.75,0.8888888888888888,0.8333333333333334,1.0,1.0,0.8627450980392157,0.8333333333333334,0.8620689655172413,0.5714285714285714,0.631578947368421,0.6666666666666666,0.7142857142857143,1.0,1.0,1.0,0.5263157894736842,0.875,0.5625,0.8571428571428571,0.88,1.0,0.6923076923076923,0.7142857142857143,0.0,1.0,1.0,0.7777777777777778,0.7222222222222222,0.9285714285714286,0.6,0.8571428571428571,1.0,0.8333333333333334,0.8,0.6,0.5,0.8070175438596491,1.0,0.8888888888888888,0.8367346938775511,0.8181818181818182,0.75,1.0,1.0,0.75,0.6666666666666666,1.0,0.7142857142857143,0.8333333333333334,1.0,0.8305084745762712,0.0,1.0,0.6,0.8421052631578947,0.8,0.84,0.6428571428571429,0.9285714285714286,1.0,1.0,1.0,1.0,0.7857142857142857,0.7966101694915254,0.0,1.0,1.0,0.5454545454545454,1.0,0.0,0.3333333333333333,0.5,1.0,0.6538461538461539,0.0,0.6,0.0,0.0,0.864406779661017,0.0,0.0,0.5,0.8,0.3333333333333333,1.0,1.0,0.8235294117647058,0.8333333333333334,0.7105263157894737,1.0,0.7142857142857143,1.0,0.75,1.0,0.5,1.0,1.0,1.0,0.7222222222222222,0.7857142857142857,0.75,0.6666666666666666,0.7222222222222222,0.8846153846153846,0.9333333333333333
F10F1,0.8,1.0,1.0,0.8909090909090909,1.0,0.7636363636363637,0.9,0.696969696969697,0.0,1.0,0.8,0.0,0.8571428571428571,0.875,0.65,0.8,0.42857142857142855,0.5333333333333333,0.9285714285714286,0.6,0.7818181818181819,0.8571428571428571,0.8,0.5217391304347826,0.7666666666666667,1.0,1.0,1.0,0.8888888888888888,0.7777777777777778,1.0,0.7407407407407407,0.5714285714285714,0.6666666666666666,0.9,1.0,0.7307692307692307,0.6666666666666666,1.0,0.75,0.84,1.0,0.8823529411764706,1.0,0.8947368421052632,0.8205128205128205,0.7333333333333333,0.85,1.0,1.0,0.5,0.7777777777777778,1.0,0.0,0.55,1.0,1.0,0.6666666666666666,0.75,0.5,0.8333333333333334,0.803921568627451,1.0,0.7931034482758621,1.0,0.6842105263157895,1.0,0.5714285714285714,1.0,0.0,0.7,0.631578947368421,0.6875,0.625,0.42857142857142855,0.68,0.7142857142857143,0.9230769230769231,0.14285714285714285,0.0,1.0,0.8,0.7222222222222222,0.8333333333333334,0.7857142857142857,0.55,0.6428571428571429,1.0,0.8333333333333334,0.8,0.6,0.16666666666666666,0.7454545454545455,0.8571428571428571,0.5555555555555556,0.6530612244897959,0.7878787878787878,0.5,0.8888888888888888,0.7142857142857143,1.0,0.6666666666666666,1.0,0.5714285714285714,1.0,1.0,0.8181818181818182,0.0,0.5,1.0,0.6842105263157895,0.2,0.88,0.7142857142857143,0.8571428571428571,0.6666666666666666,1.0,1.0,1.0,0.7636363636363637,0.8727272727272727,0.0,0.8888888888888888,1.0,0.8181818181818182,1.0,0.0,0.0,0.5,1.0,0.8461538461538461,0.0,0.2,0.0,0.0,0.8909090909090909,0.0,0.0,0.75,0.5333333333333333,0.6666666666666666,1.0,1.0,0.7450980392156863,0.7222222222222222,0.6842105263157895,1.0,0.8571428571428571,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.6111111111111112,0.7142857142857143,1.0,0.7777777777777778,0.6111111111111112,0.7307692307692307,0.7333333333333333
F10F3,0.42857142857142855,0.0,0.0,0.8571428571428571,0.0,1.0,0.14285714285714285,1.0,0.0,0.0,0.7142857142857143,0.8571428571428571,0.0,0.8571428571428571,0.0,0.5714285714285714,0.0,0.42857142857142855,0.8571428571428571,0.4,1.0,0.8571428571428571,0.0,0.0,0.2857142857142857,0.5,0.0,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.0,0.42857142857142855,0.7142857142857143,0.0,0.25,0.0,1.0,0.2857142857142857,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.5714285714285714,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.0,1.0,0.0,0.0,0.6,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.3333333333333333,0.0,0.5,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.5,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.42857142857142855,0.0,0.0
F10F5,0.5,0.0,0.0,0.875,0.0,0.875,0.25,1.0,0.0,0.0,0.625,0.875,0.8571428571428571,0.0,0.0,0.625,0.0,0.5,0.875,0.4,1.0,0.75,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.625,0.0,0.375,0.2857142857142857,0.125,0.875,0.0,0.5,0.625,0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.125,0.625,0.125,0.0,0.0,0.375,0.125,0.0,0.0,0.5,0.0,0.5,0.0,0.125,0.0,0.16666666666666666,0.125,0.0,0.125,0.0,0.875,0.0,0.42857142857142855,0.0,0.0,0.0,1.0,0.0,0.625,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.375,0.125,0.5,0.0,0.75,0.0,0.0,0.6,0.0,0.75,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.5,0.0,1.0,0.875,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.125,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.25,0.375,0.625,0.625,0.625,0.0,0.0
F10G2,0.35,0.0,1.0,0.825,0.0,0.775,0.1,0.30303030303030304,1.0,1.0,0.8,0.65,0.0,0.0,0.0,0.65,0.7142857142857143,0.6,0.0,0.2,0.8,0.2857142857142857,0.8,0.6956521739130435,0.5666666666666667,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222,0.0,0.65,0.7142857142857143,0.5555555555555556,0.0,0.0,0.675,0.4,0.0,0.5,0.68,0.0,0.35294117647058826,0.6,0.5263157894736842,0.5128205128205128,0.5333333333333333,0.5,0.0,0.4,0.5,0.6666666666666666,1.0,1.0,0.5,0.0,0.0,0.4444444444444444,0.3333333333333333,1.0,0.0,0.65,0.8333333333333334,0.5517241379310345,0.7142857142857143,0.3157894736842105,1.0,0.5714285714285714,1.0,1.0,0.5,0.2631578947368421,0.625,0.375,0.2857142857142857,0.52,0.2857142857142857,0.07692307692307693,0.8571428571428571,0.5,0.0,0.5,0.2222222222222222,0.1111111111111111,0.21428571428571427,0.45,0.7142857142857143,0.0,0.8333333333333334,0.7333333333333333,0.2,0.6666666666666666,0.725,0.7142857142857143,0.4444444444444444,0.775,0.5151515151515151,0.75,0.6666666666666666,0.7142857142857143,0.75,0.0,1.0,0.7142857142857143,0.6666666666666666,0.8333333333333334,0.925,0.0,0.5,0.8,0.5789473684210527,1.0,0.72,0.2857142857142857,0.5,0.0,1.0,0.5,0.5,0.6,0.825,1.0,0.7777777777777778,1.0,0.09090909090909091,0.0,0.5,0.8333333333333334,0.5,0.0,0.3076923076923077,1.0,0.8,1.0,1.0,0.9,1.0,1.0,0.25,0.9333333333333333,0.3333333333333333,0.5,1.0,0.75,0.6388888888888888,0.631578947368421,1.0,0.2857142857142857,0.5,0.75,0.0,0.25,0.0,0.2,1.0,0.3333333333333333,0.5714285714285714,0.0,0.1111111111111111,0.5555555555555556,0.6538461538461539,0.5333333333333333
F11A3,0.775,1.0,1.0,0.8909090909090909,1.0,0.7818181818181819,1.0,0.6363636363636364,1.0,0.0,0.7636363636363637,0.8,0.5714285714285714,0.625,0.65,0.0,0.8571428571428571,0.26666666666666666,0.7857142857142857,0.6,0.7636363636363637,0.7714285714285715,0.8,0.6956521739130435,0.6666666666666666,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,0.7592592592592593,0.7142857142857143,0.4444444444444444,0.8,1.0,0.75,0.4666666666666667,0.0,0.75,0.84,1.0,0.6470588235294118,0.8,0.7894736842105263,0.8205128205128205,0.8,0.95,1.0,1.0,0.6428571428571429,0.6944444444444444,1.0,0.0,0.6,0.0,0.5,0.6666666666666666,0.75,0.25,1.0,0.8235294117647058,0.8333333333333334,0.7586206896551724,0.8571428571428571,0.5263157894736842,1.0,0.0,1.0,1.0,0.7,0.631578947368421,0.75,0.5,0.8571428571428571,0.72,0.7142857142857143,0.9230769230769231,0.42857142857142855,0.5,0.0,0.7,0.7777777777777778,0.8888888888888888,0.8571428571428571,0.6,0.5714285714285714,0.5,1.0,0.8666666666666667,0.6,0.5,0.8181818181818182,1.0,0.8888888888888888,0.6938775510204082,0.7878787878787878,0.625,0.8888888888888888,1.0,1.0,0.6666666666666666,1.0,0.8571428571428571,1.0,0.8333333333333334,0.8363636363636363,1.0,0.5,1.0,0.7368421052631579,0.2,0.88,0.6428571428571429,0.8571428571428571,0.6666666666666666,1.0,0.5,0.75,0.7090909090909091,0.8363636363636363,1.0,0.6666666666666666,1.0,0.9090909090909091,1.0,1.0,0.5,1.0,1.0,0.8461538461538461,1.0,0.6,1.0,1.0,0.8909090909090909,1.0,1.0,0.75,0.6,0.3333333333333333,1.0,0.0,0.7843137254901961,0.6666666666666666,0.7894736842105263,1.0,0.8571428571428571,1.0,0.5,1.0,1.0,1.0,0.7,1.0,0.7777777777777778,0.6428571428571429,0.5,0.5555555555555556,0.5833333333333334,0.8076923076923077,0.8
F11A6,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.7142857142857143,0.8571428571428571,0.0,0.14285714285714285,0.0,0.2,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.25,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.3333333333333333,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.5,1.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,0.25,0.3333333333333333,0.0,0.42857142857142855,0.16666666666666666,0.16666666666666666,0.8571428571428571,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8571428571428571,1.0,0.14285714285714285,0.0,0.14285714285714285,0.0,1.0,0.6666666666666666,0.5,0.5,0.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,0.25,0.5714285714285714,0.3333333333333333,0.25,0.0,0.2857142857142857,0.14285714285714285,0.8571428571428571,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,1.0,0.14285714285714285,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.5714285714285714,0.42857142857142855,0.5714285714285714
F11B1,0.3333333333333333,0.0,0.0,1.0,0.0,0.8666666666666667,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.5333333333333333,0.42857142857142855,0.5,0.6,0.26666666666666666,0.14285714285714285,0.0,0.2857142857142857,0.4,0.8666666666666667,0.3333333333333333,0.1,0.4666666666666667,0.6,0.0,0.0,0.0,0.1111111111111111,0.5555555555555556,0.0,0.5333333333333333,0.14285714285714285,0.4444444444444444,0.3,0.0,0.6,0.4666666666666667,0.0,0.5,0.06666666666666667,0.0,0.4,0.0,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.0,0.2,0.42857142857142855,0.5333333333333333,0.0,0.0,0.5333333333333333,0.0,0.5,0.4444444444444444,0.3333333333333333,0.75,0.0,0.26666666666666666,0.0,0.13333333333333333,0.14285714285714285,0.4666666666666667,0.3333333333333333,0.7142857142857143,0.0,1.0,0.2,0.4666666666666667,0.13333333333333333,0.4,0.0,0.06666666666666667,0.14285714285714285,0.0,0.42857142857142855,1.0,0.0,0.1,0.0,0.0,0.0,0.6,0.35714285714285715,0.5,0.0,0.0,0.4,0.3333333333333333,0.6666666666666666,0.0,0.2222222222222222,0.5333333333333333,0.13333333333333333,0.625,0.0,0.14285714285714285,0.0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.0,0.6,1.0,0.5,0.2,0.13333333333333333,0.6,0.06666666666666667,0.2857142857142857,0.07142857142857142,0.3333333333333333,0.0,0.5,0.25,0.8,0.8666666666666667,0.0,0.0,0.0,0.09090909090909091,0.0,0.5,0.3333333333333333,0.0,0.0,0.4,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.25,0.26666666666666666,0.6666666666666666,0.0,1.0,0.4,0.6,0.4,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.3,0.0,0.26666666666666666,0.35714285714285715,0.625,0.4444444444444444,0.8666666666666667,0.26666666666666666,0.13333333333333333
F11B2,0.6428571428571429,0.0,0.0,0.9285714285714286,1.0,0.7857142857142857,0.4,1.0,0.0,0.0,0.5714285714285714,0.9285714285714286,0.8571428571428571,0.875,0.0,0.7857142857142857,0.0,0.2857142857142857,0.0,0.8,0.7857142857142857,0.8571428571428571,0.0,0.07142857142857142,0.2857142857142857,1.0,1.0,1.0,0.1111111111111111,0.6666666666666666,0.0,0.5714285714285714,0.2857142857142857,0.0,0.9,1.0,0.5714285714285714,0.6428571428571429,0.0,0.5,0.0,1.0,0.42857142857142855,0.0,0.42857142857142855,0.2857142857142857,0.5,0.14285714285714285,0.6666666666666666,0.2,0.42857142857142855,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.75,0.2222222222222222,0.3333333333333333,0.0,0.16666666666666666,0.35714285714285715,0.0,0.07142857142857142,0.0,0.8571428571428571,0.0,0.2857142857142857,0.0,0.0,0.0,0.8571428571428571,0.0,0.7142857142857143,0.0,0.21428571428571427,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.0,0.75,0.0,0.0,0.8,0.0,0.8571428571428571,0.0,0.0,0.07142857142857142,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.5,0.0,0.07142857142857142,0.0,0.0,0.6428571428571429,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.5454545454545454,1.0,0.0,0.0,0.5,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.6666666666666666,0.0,0.0,0.2857142857142857,0.07142857142857142,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.21428571428571427,0.21428571428571427,0.875,0.7777777777777778,0.7142857142857143,0.0,0.0
F11B5,1.0,0.0,0.0,1.0,0.0,0.8,0.0,1.0,0.0,0.0,0.4,0.6,0.4,0.4,0.2,0.6,0.2,0.4,0.8,0.0,0.8,0.8,0.0,0.2,0.2,0.5,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.6,0.0,0.8,0.6,0.0,0.5,0.0,1.0,0.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.2,0.25,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.6666666666666666,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.5,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.4,0.4,0.6,0.4,0.6,0.0,0.0
F11C2,0.825,1.0,1.0,0.8524590163934426,1.0,0.8166666666666667,0.9,0.9090909090909091,1.0,1.0,0.8135593220338984,0.7818181818181819,1.0,1.0,0.8,0.7636363636363637,0.8571428571428571,0.8666666666666667,0.7857142857142857,0.8,0.0,0.7428571428571429,0.4,0.8695652173913043,0.8,1.0,1.0,1.0,0.5555555555555556,0.8888888888888888,1.0,0.7962962962962963,0.8571428571428571,1.0,0.9,1.0,0.8461538461538461,0.8666666666666667,1.0,1.0,0.8,1.0,0.8235294117647058,0.6,0.7368421052631579,0.717948717948718,0.8333333333333334,0.65,0.6666666666666666,0.6,0.9285714285714286,0.8055555555555556,1.0,1.0,0.95,1.0,1.0,0.8888888888888888,0.8333333333333334,1.0,1.0,0.7450980392156863,1.0,0.896551724137931,0.8571428571428571,0.8947368421052632,1.0,1.0,0.0,1.0,0.9,0.8947368421052632,0.625,0.875,0.2857142857142857,0.84,0.7142857142857143,0.6923076923076923,1.0,1.0,1.0,0.7,0.7222222222222222,0.7777777777777778,0.7857142857142857,0.9,1.0,1.0,1.0,0.6666666666666666,0.6,1.0,0.7894736842105263,0.8571428571428571,0.5555555555555556,0.6938775510204082,0.7575757575757576,1.0,0.8888888888888888,0.42857142857142855,1.0,0.6666666666666666,1.0,0.7142857142857143,1.0,1.0,0.7704918032786885,1.0,1.0,1.0,0.6842105263157895,1.0,0.8,0.8571428571428571,0.7857142857142857,0.3333333333333333,1.0,1.0,1.0,0.8035714285714286,0.7868852459016393,1.0,1.0,1.0,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,0.7692307692307693,1.0,1.0,1.0,1.0,0.9180327868852459,1.0,1.0,0.75,0.7333333333333333,0.6666666666666666,0.75,1.0,0.7058823529411765,0.8333333333333334,0.7894736842105263,1.0,0.5714285714285714,0.8333333333333334,1.0,1.0,0.75,1.0,0.8,1.0,0.8888888888888888,0.9285714285714286,0.875,1.0,0.8055555555555556,0.6923076923076923,0.8
F11D1,0.6285714285714286,1.0,0.0,0.8857142857142857,1.0,0.7142857142857143,0.6,0.5454545454545454,0.0,0.0,0.7714285714285715,0.8571428571428571,0.8571428571428571,0.75,0.2857142857142857,0.7714285714285715,0.14285714285714285,0.3333333333333333,0.8571428571428571,0.8,0.7428571428571429,0.0,0.0,0.13043478260869565,0.5,1.0,1.0,1.0,0.1111111111111111,0.6666666666666666,1.0,0.7142857142857143,0.14285714285714285,0.3333333333333333,0.8,1.0,0.7428571428571429,0.5333333333333333,0.0,0.5,0.28,1.0,0.5882352941176471,0.4,0.6842105263157895,0.5714285714285714,0.5,0.25,0.6666666666666666,0.6,0.35714285714285715,0.34285714285714286,0.0,1.0,0.4,0.0,1.0,0.5555555555555556,0.5833333333333334,0.0,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.4827586206896552,0.2857142857142857,0.5789473684210527,0.3333333333333333,0.42857142857142855,1.0,0.0,0.7,0.5789473684210527,0.75,0.5625,0.8571428571428571,0.28,0.2857142857142857,0.7692307692307693,0.0,0.0,0.0,0.3,0.5555555555555556,0.7222222222222222,0.5714285714285714,0.45,0.35714285714285715,0.75,0.3333333333333333,0.26666666666666666,0.6,0.16666666666666666,0.8571428571428571,0.42857142857142855,0.4444444444444444,0.5142857142857142,0.42424242424242425,0.25,0.5555555555555556,0.2857142857142857,0.25,0.3333333333333333,0.0,0.2857142857142857,0.3333333333333333,0.5,0.7142857142857143,0.0,0.0,0.0,0.47368421052631576,0.0,0.44,0.6428571428571429,0.5,1.0,0.0,0.5,0.5,0.9142857142857143,0.8285714285714286,0.0,0.6666666666666666,0.5,0.8181818181818182,1.0,0.0,0.0,0.5,0.5,0.6153846153846154,0.0,0.0,0.0,0.0,0.8285714285714286,0.0,0.0,0.75,0.26666666666666666,0.6666666666666666,0.75,0.0,0.6,0.4857142857142857,0.45714285714285713,0.0,0.8571428571428571,0.3333333333333333,0.75,0.0,0.75,0.0,0.8,0.0,0.3333333333333333,0.5,0.875,0.7777777777777778,0.37142857142857144,0.4230769230769231,0.4666666666666667
F11D2,0.4,0.0,1.0,0.9,0.0,0.7,0.0,0.1,1.0,0.0,0.8,0.8,0.0,0.0,0.8,0.8,0.14285714285714285,0.1,0.0,0.0,0.4,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.8,0.14285714285714285,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.1,0.8,0.1,0.5,0.0,0.2,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6,0.2,0.0,0.6,0.14285714285714285,0.2222222222222222,0.9,0.6,0.0,0.1111111111111111,0.42857142857142855,0.25,0.3333333333333333,0.0,0.2857142857142857,0.16666666666666666,0.0,0.9,0.0,0.0,0.2,0.5,0.0,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.2,0.6,0.0,0.0,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.6,0.6,0.2
F11D4,0.391304347826087,0.0,0.0,0.9565217391304348,1.0,0.8260869565217391,0.4,0.5652173913043478,1.0,1.0,0.7391304347826086,0.5217391304347826,0.0,0.0,0.6956521739130435,0.6956521739130435,0.8571428571428571,0.4666666666666667,0.07142857142857142,0.2,0.8695652173913043,0.13043478260869565,0.6,0.0,0.30434782608695654,0.0,0.0,0.0,0.5555555555555556,0.2222222222222222,0.0,0.6956521739130435,0.42857142857142855,0.8888888888888888,0.0,0.0,0.6956521739130435,0.3333333333333333,0.0,0.5,0.2608695652173913,0.0,0.35294117647058826,0.0,0.0,0.34782608695652173,0.30434782608695654,0.35,0.6666666666666666,0.6,0.5,0.5652173913043478,0.0,0.0,0.4,0.0,0.0,0.5555555555555556,0.5,1.0,0.16666666666666666,0.6086956521739131,0.0,0.13043478260869565,0.2857142857142857,0.2631578947368421,0.0,0.42857142857142855,0.0,1.0,0.4,0.3157894736842105,0.0625,0.3125,0.0,0.34782608695652173,0.2857142857142857,0.23076923076923078,0.8571428571428571,1.0,0.0,0.4,0.2222222222222222,0.2222222222222222,0.21428571428571427,0.55,0.42857142857142855,0.0,0.3333333333333333,0.4,0.0,0.6666666666666666,0.8260869565217391,0.14285714285714285,0.4444444444444444,0.7391304347826086,0.2608695652173913,0.625,0.1111111111111111,0.5714285714285714,0.5,0.6666666666666666,0.0,0.5714285714285714,0.3333333333333333,0.16666666666666666,0.8695652173913043,1.0,0.0,0.4,0.21052631578947367,0.8,0.21739130434782608,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.25,0.5217391304347826,0.8695652173913043,1.0,0.0,0.0,0.2727272727272727,1.0,1.0,0.8333333333333334,0.5,0.5,0.30434782608695654,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.25,0.5333333333333333,0.3333333333333333,0.25,1.0,0.6521739130434783,0.4782608695652174,0.391304347826087,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.4,1.0,0.4444444444444444,0.5,0.0,0.2222222222222222,0.7391304347826086,0.4782608695652174,0.4666666666666667
